Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited,player
11,167,117,Aug 7,BOS,,KCR,"W,5-4",7-8,BS(1),1,2.0,3,1,1,0,5.0,0,0,6.59,9,36,28,10,6,3,1,1,0,0,,0,0,0,0,0,9,1,0,0,0,0,0,1.98,0.033,0.16,10.70,18.00,7t --- 0 out a1,8t 3 out tie,Nathan Eovaldi
12,168,119,Aug 9,BOS,,LAA,"W,16-4",6-7,H(2),1,2.0,1,1,1,2,1.0,0,1,6.46,9,40,23,8,1,4,1,1,0,0,,0,0,0,0,0,6,1,0,0,1,0,0,.59,0.074,0.16,2.10,6.00,6t --- 0 out a2,7t 3 out a6,Nathan Eovaldi
13,169,121,Aug 11,BOS,,LAA,"L,4-5",6-6,H(3),1,1.0,1,0,0,0,0.0,0,0,6.25,4,17,9,1,1,3,1,0,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,1.24,0.085,0.58,1.65,3.00,6t --- 0 out a1,6t 3 out a1,Nathan Eovaldi
14,170,123,Aug 13,BOS,@,CLE,"W,7-6",8-8,H(4),1,0.2,0,0,0,0,1.0,0,0,6.12,2,6,4,1,2,1,0,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,3.44,0.203,0.74,3.50,5.00,8b -2- 1 out a1,8b 3 out a1,Nathan Eovaldi
15,171,124,Aug 14,BOS,@,CLE,"W,5-1",6-7,W(1-0),0,2.0,1,0,0,0,2.0,0,0,5.77,7,24,18,5,5,2,3,0,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,1.04,0.134,1.15,11.90,24.00,6b --- 0 out a1,7b 3 out a4,Nathan Eovaldi
16,172,127,Aug 18,BOS,,BAL,"W,13-7",GS-2,,3,2.0,3,5,5,3,1.0,1,0,6.69,11,43,23,7,5,1,6,2,1,0,28,,,1,0,0,8,1,0,0,0,0,0,.94,-0.308,-3.84,-7.10,-6.00,1t start tie,2t 3 out d5,Nathan Eovaldi
17,173,131,Aug 24,BOS,@,SDP,"W,5-4",GS-4,,5,3.0,4,2,2,1,3.0,1,0,6.64,13,64,36,12,4,4,5,2,1,0,45,,,0,0,1,11,0,0,0,0,0,0,1.12,-0.008,-0.49,5.75,12.00,1b start tie,4b --- 0 out a2,Nathan Eovaldi
18,174,135,Aug 30,BOS,@,LAA,"W,7-6",GS-4,,5,4.0,3,1,1,1,8.0,1,0,6.23,16,81,54,15,8,1,6,3,0,0,59,,,0,0,0,15,0,0,0,0,0,0,.79,0.139,1.17,20.60,33.00,1b start a 1,4b 3 out a3,Nathan Eovaldi
19,175,140,Sep 5,BOS,,MIN,"L,1-2",GS-5,,5,5.0,1,1,1,4,3.0,0,0,5.77,18,76,49,14,7,6,5,4,0,0,60,,,0,0,0,14,0,0,0,2,0,0,1.17,0.170,1.90,12.25,21.00,1t start tie,5t 3 out tie,Nathan Eovaldi
20,176,145,Sep 10,BOS,@,TOR,"L,3-4",GS-5,,4,4.1,6,3,3,2,6.0,2,0,5.81,21,93,59,12,12,6,7,4,0,0,43,,,1,0,0,19,0,0,0,0,0,0,1.04,-0.027,0.12,10.95,22.00,1b start a 1,5b 1-- 1 out a1,Nathan Eovaldi
21,177,150,Sep 17,BOS,,SFG,"L,6-7",GS-4,,6,4.0,7,5,5,3,6.0,2,0,6.19,22,86,48,14,11,7,6,3,1,0,31,,,0,0,0,19,1,0,0,0,0,0,.87,-0.275,-2.68,5.00,15.00,1t start tie,4t 3 out d4,Nathan Eovaldi
22,178,155,Sep 22,BOS,@,TBR,"W,7-4",GS-6,W(2-0),4,6.0,7,3,3,2,6.0,1,1,6.03,25,100,70,15,20,5,11,4,1,0,50,,,0,1,0,22,0,0,0,1,0,0,1.04,0.064,0.22,17.50,39.00,1b start a 4,6b 3 out a3,Nathan Eovaldi
23,179,160,Sep 27,BOS,,BAL,"L,1-4",GS-5,L(2-1),4,5.0,3,3,3,4,3.0,1,0,5.99,22,90,50,11,10,6,9,3,0,0,48,,,0,0,0,18,1,0,0,1,0,1,.90,-0.071,-0.10,7.05,15.00,1t start tie,5t 3 out d3,Nathan Eovaldi
